ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Datetime,OccupancyRate,Price
16041,Others-CCCPS98,3103,26.14749998,91.72797778,878,cycle,average,7,0,22-10-2016,12:32:00,22-10-2016 12:32:00,0.28295198195294874,5.0
16042,Others-CCCPS98,3103,26.14749998,91.72797778,934,car,high,9,0,22-10-2016,12:59:00,22-10-2016 12:59:00,0.30099903319368354,5.0
16043,Others-CCCPS98,3103,26.14749998,91.72797778,997,car,high,8,0,22-10-2016,13:32:00,22-10-2016 13:32:00,0.32130196583951015,5.0
16044,Others-CCCPS98,3103,26.14749998,91.72797778,1016,car,high,8,0,22-10-2016,13:59:00,22-10-2016 13:59:00,0.32742507251047376,5.0
16045,Others-CCCPS98,3103,26.14749998,91.72797778,1036,bike,average,5,0,22-10-2016,14:39:00,22-10-2016 14:39:00,0.3338704479535933,5.0
16046,Others-CCCPS98,3103,26.14749998,91.72797778,1048,bike,average,4,0,22-10-2016,14:59:00,22-10-2016 14:59:00,0.337737673219465,5.0
16047,Others-CCCPS98,3103,26.14749998,91.72797778,1053,car,low,2,0,22-10-2016,15:26:00,22-10-2016 15:26:00,0.3393490170802449,5.0
16048,Others-CCCPS98,3103,26.14749998,91.72797778,1077,car,low,3,0,22-10-2016,15:59:00,22-10-2016 15:59:00,0.3470834676119884,5.0
16049,Others-CCCPS98,3103,26.14749998,91.72797778,1073,car,low,2,0,22-10-2016,16:26:00,22-10-2016 16:26:00,0.34579439252336447,5.0
16050,Others-CCCPS98,3103,26.14749998,91.72797778,579,bike,low,3,1,23-10-2016,07:59:00,23-10-2016 07:59:00,0.18659361907831132,5.0
16051,Others-CCCPS98,3103,26.14749998,91.72797778,578,car,low,3,1,23-10-2016,08:26:00,23-10-2016 08:26:00,0.18627135030615533,5.0
16052,Others-CCCPS98,3103,26.14749998,91.72797778,598,cycle,low,2,1,23-10-2016,08:59:00,23-10-2016 08:59:00,0.1927167257492749,5.0
16053,Others-CCCPS98,3103,26.14749998,91.72797778,597,bike,low,3,1,23-10-2016,09:26:00,23-10-2016 09:26:00,0.1923944569771189,5.0
16054,Others-CCCPS98,3103,26.14749998,91.72797778,626,car,low,4,1,23-10-2016,09:59:00,23-10-2016 09:59:00,0.20174025136964227,5.0
16055,Others-CCCPS98,3103,26.14749998,91.72797778,648,cycle,low,5,1,23-10-2016,10:26:00,23-10-2016 10:26:00,0.2088301643570738,5.0
16056,Others-CCCPS98,3103,26.14749998,91.72797778,680,car,average,6,1,23-10-2016,10:59:00,23-10-2016 10:59:00,0.2191427650660651,5.0
16057,Others-CCCPS98,3103,26.14749998,91.72797778,668,car,average,8,1,23-10-2016,11:26:00,23-10-2016 11:26:00,0.21527553980019337,5.0
16058,Others-CCCPS98,3103,26.14749998,91.72797778,702,car,average,8,1,23-10-2016,11:59:00,23-10-2016 11:59:00,0.22623267805349662,5.0
16059,Others-CCCPS98,3103,26.14749998,91.72797778,729,car,high,12,1,23-10-2016,12:26:00,23-10-2016 12:26:00,0.23493393490170802,5.0
16060,Others-CCCPS98,3103,26.14749998,91.72797778,836,car,high,11,1,23-10-2016,13:06:00,23-10-2016 13:06:00,0.26941669352239767,5.0
16061,Others-CCCPS98,3103,26.14749998,91.72797778,872,truck,high,12,1,23-10-2016,13:26:00,23-10-2016 13:26:00,0.2810183693200129,5.0
16062,Others-CCCPS98,3103,26.14749998,91.72797778,928,car,average,9,1,23-10-2016,13:59:00,23-10-2016 13:59:00,0.29906542056074764,5.0
16063,Others-CCCPS98,3103,26.14749998,91.72797778,946,car,average,6,1,23-10-2016,14:26:00,23-10-2016 14:26:00,0.3048662584595553,5.0
16064,Others-CCCPS98,3103,26.14749998,91.72797778,970,bike,average,7,1,23-10-2016,14:59:00,23-10-2016 14:59:00,0.31260070899129877,5.0
16065,Others-CCCPS98,3103,26.14749998,91.72797778,925,bike,low,4,1,23-10-2016,15:26:00,23-10-2016 15:26:00,0.29809861424427975,5.0
16066,Others-CCCPS98,3103,26.14749998,91.72797778,878,bike,low,4,1,23-10-2016,15:59:00,23-10-2016 15:59:00,0.28295198195294874,5.0
16067,Others-CCCPS98,3103,26.14749998,91.72797778,806,truck,low,3,1,23-10-2016,16:26:00,23-10-2016 16:26:00,0.25974863035771834,5.0
16068,Others-CCCPS98,3103,26.14749998,91.72797778,573,bike,low,1,0,24-10-2016,07:56:00,24-10-2016 07:56:00,0.18466000644537545,5.0
16069,Others-CCCPS98,3103,26.14749998,91.72797778,681,car,low,2,0,24-10-2016,08:29:00,24-10-2016 08:29:00,0.21946503383822108,5.0
16070,Others-CCCPS98,3103,26.14749998,91.72797778,783,car,low,2,0,24-10-2016,09:03:00,24-10-2016 09:03:00,0.2523364485981308,5.0
16071,Others-CCCPS98,3103,26.14749998,91.72797778,820,car,low,2,0,24-10-2016,09:30:00,24-10-2016 09:30:00,0.264260393167902,5.0
16072,Others-CCCPS98,3103,26.14749998,91.72797778,884,bike,low,2,0,24-10-2016,09:55:00,24-10-2016 09:55:00,0.28488559458588464,5.0
16073,Others-CCCPS98,3103,26.14749998,91.72797778,947,bike,average,5,0,24-10-2016,10:30:00,24-10-2016 10:30:00,0.30518852723171125,5.0
16074,Others-CCCPS98,3103,26.14749998,91.72797778,991,bike,high,8,0,24-10-2016,11:03:00,24-10-2016 11:03:00,0.3193683532065743,5.0
16075,Others-CCCPS98,3103,26.14749998,91.72797778,1030,car,average,6,0,24-10-2016,11:29:00,24-10-2016 11:29:00,0.33193683532065743,5.0
16076,Others-CCCPS98,3103,26.14749998,91.72797778,1093,bike,high,9,0,24-10-2016,12:02:00,24-10-2016 12:02:00,0.35223976796648404,5.0
16077,Others-CCCPS98,3103,26.14749998,91.72797778,1092,truck,high,9,0,24-10-2016,12:30:00,24-10-2016 12:30:00,0.3519174991943281,5.0
16078,Others-CCCPS98,3103,26.14749998,91.72797778,1113,car,high,9,0,24-10-2016,12:56:00,24-10-2016 12:56:00,0.3586851434096036,5.0
16079,Others-CCCPS98,3103,26.14749998,91.72797778,1102,cycle,high,8,0,24-10-2016,13:30:00,24-10-2016 13:30:00,0.35514018691588783,5.0
16080,Others-CCCPS98,3103,26.14749998,91.72797778,1093,car,average,6,0,24-10-2016,13:56:00,24-10-2016 13:56:00,0.35223976796648404,5.0
16081,Others-CCCPS98,3103,26.14749998,91.72797778,1070,car,average,4,0,24-10-2016,14:30:00,24-10-2016 14:30:00,0.3448275862068966,5.0
16082,Others-CCCPS98,3103,26.14749998,91.72797778,1048,cycle,average,5,0,24-10-2016,14:56:00,24-10-2016 14:56:00,0.337737673219465,5.0
16083,Others-CCCPS98,3103,26.14749998,91.72797778,996,bike,average,4,0,24-10-2016,15:32:00,24-10-2016 15:32:00,0.3209796970673542,5.0
16084,Others-CCCPS98,3103,26.14749998,91.72797778,933,car,low,2,0,24-10-2016,16:00:00,24-10-2016 16:00:00,0.3006767644215276,5.0
16085,Others-CCCPS98,3103,26.14749998,91.72797778,843,car,low,3,0,24-10-2016,16:33:00,24-10-2016 16:33:00,0.27167257492748953,5.0
16086,Others-CCCPS98,3103,26.14749998,91.72797778,618,bike,low,2,0,25-10-2016,08:00:00,25-10-2016 08:00:00,0.19916210119239447,5.0
16087,Others-CCCPS98,3103,26.14749998,91.72797778,712,car,low,2,0,25-10-2016,08:26:00,25-10-2016 08:26:00,0.2294553657750564,5.0
16088,Others-CCCPS98,3103,26.14749998,91.72797778,828,car,low,2,0,25-10-2016,09:00:00,25-10-2016 09:00:00,0.26683854334514984,5.0
16089,Others-CCCPS98,3103,26.14749998,91.72797778,902,car,low,2,0,25-10-2016,09:19:00,25-10-2016 09:19:00,0.2906864324846922,5.0
16090,Others-CCCPS98,3103,26.14749998,91.72797778,996,car,low,3,0,25-10-2016,09:56:00,25-10-2016 09:56:00,0.3209796970673542,5.0
16091,Others-CCCPS98,3103,26.14749998,91.72797778,1076,car,low,4,0,25-10-2016,10:29:00,25-10-2016 10:29:00,0.3467611988398324,5.0
16092,Others-CCCPS98,3103,26.14749998,91.72797778,1117,truck,average,4,0,25-10-2016,10:56:00,25-10-2016 10:56:00,0.3599742184982275,5.0
16093,Others-CCCPS98,3103,26.14749998,91.72797778,1184,car,average,7,0,25-10-2016,11:29:00,25-10-2016 11:29:00,0.38156622623267805,5.0
16094,Others-CCCPS98,3103,26.14749998,91.72797778,1234,bike,high,10,0,25-10-2016,12:02:00,25-10-2016 12:02:00,0.39767966484047695,5.0
16095,Others-CCCPS98,3103,26.14749998,91.72797778,1249,car,high,9,0,25-10-2016,12:29:00,25-10-2016 12:29:00,0.40251369642281665,5.0
16096,Others-CCCPS98,3103,26.14749998,91.72797778,1277,truck,high,9,0,25-10-2016,13:03:00,25-10-2016 13:03:00,0.411537222043184,5.0
16097,Others-CCCPS98,3103,26.14749998,91.72797778,1286,bike,high,9,0,25-10-2016,13:29:00,25-10-2016 13:29:00,0.41443764099258784,5.0
16098,Others-CCCPS98,3103,26.14749998,91.72797778,1293,bike,average,6,0,25-10-2016,13:56:00,25-10-2016 13:56:00,0.41669352239767965,5.0
16099,Others-CCCPS98,3103,26.14749998,91.72797778,1282,car,average,5,0,25-10-2016,14:29:00,25-10-2016 14:29:00,0.4131485659039639,5.0
16100,Others-CCCPS98,3103,26.14749998,91.72797778,1245,bike,low,3,0,25-10-2016,15:02:00,25-10-2016 15:02:00,0.40122462133419273,5.0
16101,Others-CCCPS98,3103,26.14749998,91.72797778,1206,car,low,3,0,25-10-2016,15:29:00,25-10-2016 15:29:00,0.38865613922010955,5.0
16102,Others-CCCPS98,3103,26.14749998,91.72797778,1141,car,low,3,0,25-10-2016,15:56:00,25-10-2016 15:56:00,0.367708669029971,5.0
16103,Others-CCCPS98,3103,26.14749998,91.72797778,1078,car,low,2,0,25-10-2016,16:29:00,25-10-2016 16:29:00,0.3474057363841444,5.0
16104,Others-CCCPS98,3103,26.14749998,91.72797778,635,car,low,2,0,26-10-2016,07:59:00,26-10-2016 07:59:00,0.2046406703190461,5.0
16105,Others-CCCPS98,3103,26.14749998,91.72797778,736,car,low,3,0,26-10-2016,08:32:00,26-10-2016 08:32:00,0.23718981630679986,5.0
16106,Others-CCCPS98,3103,26.14749998,91.72797778,823,car,low,2,0,26-10-2016,08:59:00,26-10-2016 08:59:00,0.26522719948436996,5.0
16107,Others-CCCPS98,3103,26.14749998,91.72797778,909,bike,low,3,0,26-10-2016,09:26:00,26-10-2016 09:26:00,0.2929423138897841,5.0
16108,Others-CCCPS98,3103,26.14749998,91.72797778,997,car,low,3,0,26-10-2016,09:59:00,26-10-2016 09:59:00,0.32130196583951015,5.0
16109,Others-CCCPS98,3103,26.14749998,91.72797778,1061,car,low,4,0,26-10-2016,10:26:00,26-10-2016 10:26:00,0.3419271672574927,5.0
16110,Others-CCCPS98,3103,26.14749998,91.72797778,1137,truck,average,5,0,26-10-2016,10:59:00,26-10-2016 10:59:00,0.3664195939413471,5.0
16111,Others-CCCPS98,3103,26.14749998,91.72797778,1164,truck,average,6,0,26-10-2016,11:26:00,26-10-2016 11:26:00,0.3751208507895585,5.0
16112,Others-CCCPS98,3103,26.14749998,91.72797778,1234,car,average,6,0,26-10-2016,11:59:00,26-10-2016 11:59:00,0.39767966484047695,5.0
16113,Others-CCCPS98,3103,26.14749998,91.72797778,1321,car,high,9,0,26-10-2016,12:26:00,26-10-2016 12:26:00,0.42571704801804705,5.0
16114,Others-CCCPS98,3103,26.14749998,91.72797778,1425,car,high,10,0,26-10-2016,12:59:00,26-10-2016 12:59:00,0.45923300032226877,5.0
16115,Others-CCCPS98,3103,26.14749998,91.72797778,1516,car,high,9,0,26-10-2016,13:26:00,26-10-2016 13:26:00,0.4885594585884628,5.0
16116,Others-CCCPS98,3103,26.14749998,91.72797778,1718,car,average,7,0,26-10-2016,13:59:00,26-10-2016 13:59:00,0.5536577505639704,5.268288752819852
16117,Others-CCCPS98,3103,26.14749998,91.72797778,1773,bike,high,7,0,26-10-2016,14:26:00,26-10-2016 14:26:00,0.5713825330325492,5.6252014179825975
16118,Others-CCCPS98,3103,26.14749998,91.72797778,1762,car,average,5,0,26-10-2016,14:59:00,26-10-2016 14:59:00,0.5678375765388334,5.964389300676764
16119,Others-CCCPS98,3103,26.14749998,91.72797778,1722,car,average,4,0,26-10-2016,15:26:00,26-10-2016 15:26:00,0.5549468256525942,6.2391234289397355
16120,Others-CCCPS98,3103,26.14749998,91.72797778,1631,car,low,3,0,26-10-2016,15:59:00,26-10-2016 15:59:00,0.5256203673864003,6.3672252658717365
16121,Others-CCCPS98,3103,26.14749998,91.72797778,1473,bike,low,2,0,26-10-2016,16:32:00,26-10-2016 16:32:00,0.47470190138575574,6.240734772800515
16122,Others-CCCPS98,3103,26.14749998,91.72797778,715,car,low,2,0,27-10-2016,07:59:00,27-10-2016 07:59:00,0.23042217209152432,5.0
16123,Others-CCCPS98,3103,26.14749998,91.72797778,857,car,low,2,0,27-10-2016,08:32:00,27-10-2016 08:32:00,0.2761843377376732,5.0
16124,Others-CCCPS98,3103,26.14749998,91.72797778,970,car,low,3,0,27-10-2016,08:59:00,27-10-2016 08:59:00,0.31260070899129877,5.0
16125,Others-CCCPS98,3103,26.14749998,91.72797778,1144,truck,low,3,0,27-10-2016,09:32:00,27-10-2016 09:32:00,0.3686754753464389,5.0
16126,Others-CCCPS98,3103,26.14749998,91.72797778,1396,car,low,3,0,27-10-2016,09:59:00,27-10-2016 09:59:00,0.4498872059297454,5.0
16127,Others-CCCPS98,3103,26.14749998,91.72797778,1581,car,low,4,0,27-10-2016,10:25:00,27-10-2016 10:25:00,0.5095069287786014,5.047534643893007
16128,Others-CCCPS98,3103,26.14749998,91.72797778,1694,car,average,5,0,27-10-2016,10:59:00,27-10-2016 10:59:00,0.5459233000322269,5.277151144054142
16129,Others-CCCPS98,3103,26.14749998,91.72797778,1748,car,average,7,0,27-10-2016,11:32:00,27-10-2016 11:32:00,0.5633258137286496,5.59378021269739
16130,Others-CCCPS98,3103,26.14749998,91.72797778,1814,car,average,6,0,27-10-2016,11:59:00,27-10-2016 11:59:00,0.5845955526909442,6.016757976152111
16131,Others-CCCPS98,3103,26.14749998,91.72797778,1911,car,high,10,0,27-10-2016,12:26:00,27-10-2016 12:26:00,0.6158556235900742,6.596036094102482
16132,Others-CCCPS98,3103,26.14749998,91.72797778,1810,bike,high,10,0,27-10-2016,12:59:00,27-10-2016 12:59:00,0.5833064776023204,7.012568482114084
16133,Others-CCCPS98,3103,26.14749998,91.72797778,1829,car,high,8,0,27-10-2016,13:32:00,27-10-2016 13:32:00,0.589429584273284,7.4597164034805035
16134,Others-CCCPS98,3103,26.14749998,91.72797778,1885,car,average,6,0,27-10-2016,13:59:00,27-10-2016 13:59:00,0.6074766355140186,7.9970995810505965
16135,Others-CCCPS98,3103,26.14749998,91.72797778,1875,cycle,high,7,0,27-10-2016,14:26:00,27-10-2016 14:26:00,0.6042539477924589,8.51836932001289
16136,Others-CCCPS98,3103,26.14749998,91.72797778,1821,truck,average,5,0,27-10-2016,14:59:00,27-10-2016 14:59:00,0.5868514340960361,8.95262649049307
16137,Others-CCCPS98,3103,26.14749998,91.72797778,1757,bike,low,3,0,27-10-2016,15:26:00,27-10-2016 15:26:00,0.5662262326780535,9.283757653883338
16138,Others-CCCPS98,3103,26.14749998,91.72797778,1650,car,average,4,0,27-10-2016,15:59:00,27-10-2016 15:59:00,0.5317434740573639,9.442475024170157
16139,Others-CCCPS98,3103,26.14749998,91.72797778,1560,car,low,2,0,27-10-2016,16:26:00,27-10-2016 16:26:00,0.5027392845633258,9.456171446986787
16140,Others-CCCPS98,3103,26.14749998,91.72797778,725,car,low,2,0,28-10-2016,08:16:00,28-10-2016 08:16:00,0.2336448598130841,8.124395746052208
16141,Others-CCCPS98,3103,26.14749998,91.72797778,725,car,low,2,0,28-10-2016,08:16:00,28-10-2016 08:16:00,0.2336448598130841,6.792620045117629
16142,Others-CCCPS98,3103,26.14749998,91.72797778,878,cycle,low,2,0,28-10-2016,08:56:00,28-10-2016 08:56:00,0.28295198195294874,5.707379954882373
16143,Others-CCCPS98,3103,26.14749998,91.72797778,1035,bike,low,3,0,28-10-2016,09:29:00,28-10-2016 09:29:00,0.3335481791814373,5.0
16144,Others-CCCPS98,3103,26.14749998,91.72797778,1353,truck,low,4,0,28-10-2016,10:02:00,28-10-2016 10:02:00,0.43602964872703837,5.0
16145,Others-CCCPS98,3103,26.14749998,91.72797778,1467,truck,average,5,0,28-10-2016,10:29:00,28-10-2016 10:29:00,0.47276828875281984,5.0
16146,Others-CCCPS98,3103,26.14749998,91.72797778,1514,car,average,5,0,28-10-2016,10:56:00,28-10-2016 10:56:00,0.4879149210441508,5.0
16147,Others-CCCPS98,3103,26.14749998,91.72797778,1566,bike,average,7,0,28-10-2016,11:29:00,28-10-2016 11:29:00,0.5046728971962616,5.0233644859813085
16148,Others-CCCPS98,3103,26.14749998,91.72797778,1610,bike,high,10,0,28-10-2016,12:02:00,28-10-2016 12:02:00,0.5188527231711247,5.1176281018369325
16149,Others-CCCPS98,3103,26.14749998,91.72797778,1679,car,high,9,0,28-10-2016,12:29:00,28-10-2016 12:29:00,0.5410892684498873,5.323074444086369
16150,Others-CCCPS98,3103,26.14749998,91.72797778,1453,car,high,9,0,28-10-2016,13:02:00,28-10-2016 13:02:00,0.46825652594263617,5.1643570737995494
16151,Others-CCCPS98,3103,26.14749998,91.72797778,1542,cycle,high,9,0,28-10-2016,13:29:00,28-10-2016 13:29:00,0.4969384466645182,5.149049307122141
16152,Others-CCCPS98,3103,26.14749998,91.72797778,1712,car,average,5,0,28-10-2016,14:02:00,28-10-2016 14:02:00,0.5517241379310345,5.407669996777313
16153,Others-CCCPS98,3103,26.14749998,91.72797778,1772,car,average,5,0,28-10-2016,14:29:00,28-10-2016 14:29:00,0.5710602642603931,5.762971318079279
16154,Others-CCCPS98,3103,26.14749998,91.72797778,1715,car,low,3,0,28-10-2016,15:02:00,28-10-2016 15:02:00,0.5526909442475024,6.0264260393167906
16155,Others-CCCPS98,3103,26.14749998,91.72797778,1628,car,low,3,0,28-10-2016,15:29:00,28-10-2016 15:29:00,0.5246535610699323,6.149693844666452
16156,Others-CCCPS98,3103,26.14749998,91.72797778,1536,car,low,2,0,28-10-2016,16:02:00,28-10-2016 16:02:00,0.49500483403158235,6.1247180148243645
16157,Others-CCCPS98,3103,26.14749998,91.72797778,1458,cycle,low,3,0,28-10-2016,16:29:00,28-10-2016 16:29:00,0.46986786980341605,5.974057363841445
16158,Others-CCCPS98,3103,26.14749998,91.72797778,602,truck,low,2,0,29-10-2016,07:59:00,29-10-2016 07:59:00,0.1940058008378988,5.0
16159,Others-CCCPS98,3103,26.14749998,91.72797778,625,car,low,2,0,29-10-2016,08:26:00,29-10-2016 08:26:00,0.2014179825974863,5.0
16160,Others-CCCPS98,3103,26.14749998,91.72797778,693,car,low,2,0,29-10-2016,08:59:00,29-10-2016 08:59:00,0.22333225910409282,5.0
16161,Others-CCCPS98,3103,26.14749998,91.72797778,830,cycle,average,3,0,29-10-2016,09:26:00,29-10-2016 09:26:00,0.2674830808894618,5.0
16162,Others-CCCPS98,3103,26.14749998,91.72797778,1119,car,low,2,0,29-10-2016,09:59:00,29-10-2016 09:59:00,0.36061875604253946,5.0
16163,Others-CCCPS98,3103,26.14749998,91.72797778,1279,bike,low,4,0,29-10-2016,10:26:00,29-10-2016 10:26:00,0.412181759587496,5.0
16164,Others-CCCPS98,3103,26.14749998,91.72797778,1338,car,average,5,0,29-10-2016,10:59:00,29-10-2016 10:59:00,0.4311956171446987,5.0
16165,Others-CCCPS98,3103,26.14749998,91.72797778,1355,car,average,5,0,29-10-2016,11:25:00,29-10-2016 11:25:00,0.4366741862713503,5.0
16166,Others-CCCPS98,3103,26.14749998,91.72797778,1500,bike,high,10,0,29-10-2016,12:06:00,29-10-2016 12:06:00,0.4834031582339671,5.0
16167,Others-CCCPS98,3103,26.14749998,91.72797778,1545,car,high,9,0,29-10-2016,12:26:00,29-10-2016 12:26:00,0.49790525298098615,5.0
16168,Others-CCCPS98,3103,26.14749998,91.72797778,1375,cycle,high,10,0,29-10-2016,12:59:00,29-10-2016 12:59:00,0.44311956171446987,5.0
16169,Others-CCCPS98,3103,26.14749998,91.72797778,1353,bike,high,8,0,29-10-2016,13:26:00,29-10-2016 13:26:00,0.43602964872703837,5.0
16170,Others-CCCPS98,3103,26.14749998,91.72797778,1557,car,average,6,0,29-10-2016,13:59:00,29-10-2016 13:59:00,0.5017724782468579,5.008862391234289
16171,Others-CCCPS98,3103,26.14749998,91.72797778,1765,truck,average,5,0,29-10-2016,14:26:00,29-10-2016 14:26:00,0.5688043828553013,5.352884305510796
16172,Others-CCCPS98,3103,26.14749998,91.72797778,1779,bike,average,5,0,29-10-2016,14:59:00,29-10-2016 14:59:00,0.573316145665485,5.719465033838221
16173,Others-CCCPS98,3103,26.14749998,91.72797778,1757,car,low,3,0,29-10-2016,15:26:00,29-10-2016 15:26:00,0.5662262326780535,6.050596197228488
16174,Others-CCCPS98,3103,26.14749998,91.72797778,1744,bike,low,3,0,29-10-2016,15:59:00,29-10-2016 15:59:00,0.5620367386400258,6.360779890428617
16175,Others-CCCPS98,3103,26.14749998,91.72797778,1756,truck,low,2,0,29-10-2016,16:26:00,29-10-2016 16:26:00,0.5659039639058975,6.690299709958104
16176,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,average,3,1,30-10-2016,07:59:00,30-10-2016 07:59:00,0.2117305833064776,5.248952626490492
16177,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,low,3,1,30-10-2016,07:59:00,30-10-2016 07:59:00,0.2117305833064776,5.0
16178,Others-CCCPS98,3103,26.14749998,91.72797778,657,car,low,3,1,30-10-2016,07:59:00,30-10-2016 07:59:00,0.2117305833064776,5.0
16179,Others-CCCPS98,3103,26.14749998,91.72797778,661,car,low,3,1,30-10-2016,08:25:00,30-10-2016 08:25:00,0.2130196583951015,5.0
16180,Others-CCCPS98,3103,26.14749998,91.72797778,656,car,low,3,1,30-10-2016,08:59:00,30-10-2016 08:59:00,0.21140831453432163,5.0
16181,Others-CCCPS98,3103,26.14749998,91.72797778,656,car,low,4,1,30-10-2016,09:25:00,30-10-2016 09:25:00,0.21140831453432163,5.0
16182,Others-CCCPS98,3103,26.14749998,91.72797778,658,car,low,4,1,30-10-2016,09:59:00,30-10-2016 09:59:00,0.21205285207863359,5.0
16183,Others-CCCPS98,3103,26.14749998,91.72797778,671,car,low,5,1,30-10-2016,10:25:00,30-10-2016 10:25:00,0.2162423461166613,5.0
16184,Others-CCCPS98,3103,26.14749998,91.72797778,685,car,average,6,1,30-10-2016,10:59:00,30-10-2016 10:59:00,0.220754108926845,5.0
16185,Others-CCCPS98,3103,26.14749998,91.72797778,701,car,average,8,1,30-10-2016,11:25:00,30-10-2016 11:25:00,0.22591040928134065,5.0
16186,Others-CCCPS98,3103,26.14749998,91.72797778,768,truck,high,11,1,30-10-2016,11:59:00,30-10-2016 11:59:00,0.24750241701579118,5.0
16187,Others-CCCPS98,3103,26.14749998,91.72797778,836,truck,average,9,1,30-10-2016,12:26:00,30-10-2016 12:26:00,0.26941669352239767,5.0
16188,Others-CCCPS98,3103,26.14749998,91.72797778,1021,truck,high,12,1,30-10-2016,13:06:00,30-10-2016 13:06:00,0.32903641637125364,5.0
16189,Others-CCCPS98,3103,26.14749998,91.72797778,1144,car,high,12,1,30-10-2016,13:25:00,30-10-2016 13:25:00,0.3686754753464389,5.0
16190,Others-CCCPS98,3103,26.14749998,91.72797778,1426,bike,average,9,1,30-10-2016,13:59:00,30-10-2016 13:59:00,0.45955526909442473,5.0
16191,Others-CCCPS98,3103,26.14749998,91.72797778,1549,car,average,6,1,30-10-2016,14:32:00,30-10-2016 14:32:00,0.49919432806961006,5.0
16192,Others-CCCPS98,3103,26.14749998,91.72797778,1539,car,average,5,1,30-10-2016,15:00:00,30-10-2016 15:00:00,0.49597164034805025,5.0
16193,Others-CCCPS98,3103,26.14749998,91.72797778,1507,car,average,5,1,30-10-2016,15:32:00,30-10-2016 15:32:00,0.485659039639059,5.0
16194,Others-CCCPS98,3103,26.14749998,91.72797778,623,truck,low,3,0,31-10-2016,08:00:00,31-10-2016 08:00:00,0.20077344505317435,5.0
16195,Others-CCCPS98,3103,26.14749998,91.72797778,704,car,average,2,0,31-10-2016,08:26:00,31-10-2016 08:26:00,0.22687721559780857,5.0
16196,Others-CCCPS98,3103,26.14749998,91.72797778,818,bike,average,3,0,31-10-2016,09:00:00,31-10-2016 09:00:00,0.2636158556235901,5.0
16197,Others-CCCPS98,3103,26.14749998,91.72797778,901,bike,low,3,0,31-10-2016,09:26:00,31-10-2016 09:26:00,0.29036416371253626,5.0
16198,Others-CCCPS98,3103,26.14749998,91.72797778,977,car,low,3,0,31-10-2016,10:00:00,31-10-2016 10:00:00,0.3148565903963906,5.0
